sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),species
5.532158794007818,2.9980035036336203,4.490614206400503,1.6075701092736405,versicolor
5.846972826069509,3.027539079776634,5.115037672790298,1.771879340048533,virginica
4.985455752693874,3.3637784636818395,1.375706598218121,0.1539689371035024,setosa
6.4923874725687565,2.9179306098302393,5.182606416304557,2.073509753971837,virginica
7.655367235864373,2.80737609151199,6.733695508957587,2.013286831048995,virginica
6.0493126596556905,2.800932646981392,4.679274515807579,1.2501089610538196,versicolor
5.016522827446869,3.408616967007834,1.4716868425697411,0.3448187757282233,setosa
5.514673921522101,4.272275672770246,1.4163964071144721,0.18016509705510653,setosa
5.141510090655243,3.7753515081524824,1.9372980626700165,0.5175752668657467,setosa
5.8859797680497365,3.0667635398318733,4.1344290187751795,1.4579035383902543,versicolor
4.87824474635457,3.5658256812139224,1.4169230391541707,0.17051207486072106,setosa
7.2183061709245875,3.3030237089494325,4.688396157071654,1.400999208173344,versicolor
5.744126983950705,2.7951696135725443,4.544824898421972,1.2432831898142824,versicolor
5.591381101149715,2.8093454827191673,4.907734164353184,2.0921451170402605,virginica
4.355584892644592,3.081035361625898,1.3352157642709093,0.14423641279040061,setosa
5.366277365393131,2.2937025587411766,3.7948250409956756,1.1275196883333254,versicolor
5.603960911298025,2.660704883748367,4.234643097609126,1.2701099605812853,versicolor
4.978342042082828,2.4120219661730236,3.335902842191688,0.8925206754857702,versicolor
4.890537999684395,3.3276020987125143,1.39360229770717,0.06870648160378764,setosa
6.793845915089929,3.1893206039979853,5.774602408707117,2.246524947643685,virginica
5.006274331346823,3.1249745625740992,1.6068452090150838,0.13325109565136772,setosa
5.889073359485136,2.923584941853263,4.202254448669348,1.5562448564700846,versicolor
4.726670004039934,3.049904919830497,1.3728404167929171,0.2699401705324533,setosa
7.684197832646396,2.9992131298216793,6.067809482868373,2.2394145971368578,virginica
6.891323452473921,3.2067429284597075,5.622191086784774,2.2469153105132684,virginica
5.75200958682726,2.671629221561133,5.161118584068596,1.8790929112188821,virginica
6.392199105667334,2.8419288096351774,5.562201449856148,2.1238475563112664,virginica
5.980593796927441,2.8647338473788646,4.446221832931174,1.5783607539150406,versicolor
7.251486516991113,2.9818785386658955,5.747766218957396,1.5507896861167252,virginica
5.775581647862945,2.784092830035264,5.188735462051606,2.3842492059555136,virginica
7.68393420124893,2.742400986261235,6.679095056191838,2.0544985324463885,virginica
5.321900514353311,3.6848299737651704,1.4762078217844532,0.19967728013552874,setosa
6.430394537847774,2.3532662782873564,4.370349758294901,1.3249444085649256,versicolor
6.0069766368112685,3.4765543520316573,4.533555404369425,1.5301530012588014,versicolor
6.1607475452452745,2.8471893472657754,4.365960765686652,1.3996436468488702,versicolor
6.50095868038367,3.1344154963311284,5.551682169704087,1.6842136556123515,virginica
6.884256835833536,3.0483759945631816,5.38709812241831,2.140666855337711,virginica
7.678227180750162,2.801522375891581,6.655537733196398,1.938406650081211,virginica
6.738353716404299,2.867632121396607,4.883857484008335,1.4280068647941688,versicolor
4.978240395387153,2.955576840233541,1.6228932349929457,0.2124835589275513,setosa
6.011515496221576,2.201765025655415,4.898368768217495,1.4163627586755134,virginica
6.1351319151264505,2.950020950502068,4.97492231937804,1.7738943254808284,virginica
5.838063810428166,2.9008920539487417,4.992867706003524,2.414861652208007,virginica
4.630557641336763,3.349150529303285,1.3251243815941993,0.3683187471114778,setosa
5.17038425191551,4.136181682756924,1.5224277657543452,0.06153841284601688,setosa
4.396198065913822,2.9835046242566916,1.2984576017654865,0.22737718147409453,setosa
5.150073032529693,3.734418404759327,1.8594346140031748,0.37766282247308813,setosa
5.738832359499729,2.7673360796741466,4.07311146327921,1.0589805997545154,versicolor
4.912936813768298,2.4976548942052292,4.514704511282754,1.6696467133126023,virginica
6.464740682684773,3.191849479864657,5.097633055051411,1.950994699713682,virginica
5.630911838980953,2.5613375797658287,4.946268121951618,1.928617171920575,virginica
5.731538668792226,3.7863215037712488,1.6302946088310521,0.3755410721526664,setosa
4.296102029018288,2.9232573535642223,1.1290418384115999,0.17130551642827502,setosa
6.1906791234116,2.5527402595001396,4.995296331765104,1.90250538248307,virginica
6.450302120665689,2.9587342289538534,5.21555422564956,2.046474008440624,virginica
6.760399632927772,2.9704414008367444,5.201840430114218,2.262582364740831,virginica
6.621729515505212,3.151318336511304,5.589683863069377,2.371195996590495,virginica
4.421757178730783,2.8980955057077447,1.4832843912677345,0.25731547077035805,setosa
5.663213970016859,2.8238112103122974,4.0963602055908,1.3620231192667904,versicolor
5.820240889289926,3.9521373698756417,1.2144571956228956,0.2200035098667189,setosa
4.7471418123896685,3.0366807694522966,1.3815150505865788,0.306416047218376,setosa
7.467765800629948,2.795109452521781,6.142837069290535,1.9007272260065329,virginica
5.018172522741694,3.632259395941266,1.3749930317994974,0.19577622913439682,setosa
5.693156152835145,2.742985467328458,4.571259939880142,1.3028637132335459,versicolor
4.974500087732402,3.4508207428953708,1.3120389177311476,0.2515267105040917,setosa
5.222030815758344,2.6784510689534717,3.9329606166979176,1.4553737833704714,versicolor
5.11271076099863,3.86899951176954,1.9161717524640198,0.4419819738243729,setosa
5.496978514070403,2.5153845669061026,4.43275728468936,1.2289414067507585,versicolor
5.587640794975575,2.9458210239771008,3.578802209653214,1.266570469861196,versicolor
5.125370976000555,2.6587662170824045,3.9348183411276283,1.436389326683676,versicolor
5.646893772995622,2.6008321700145056,3.575987090541873,0.827759280953127,versicolor
4.69978220178436,3.4117556940326037,1.6884478763852266,0.1929411893995948,setosa
5.6688954621333485,3.0773886290459136,4.204335198548508,1.1191099465765664,versicolor
5.390037557865866,3.6385880677172984,1.425232274090143,0.28382494998737573,setosa
4.354639574098951,3.0086694562543372,1.2616650690241331,0.1231535304079084,setosa
5.4718132692567,2.508634760583836,4.0110396537351285,1.2933036823800228,versicolor
7.137260195934432,2.9834797621831095,5.883645447870894,2.1789961926183175,virginica
6.584140723553002,3.3000408329307445,5.701009948002681,2.4969287547259627,virginica
4.999006184090617,3.262131026496801,1.1683877239299025,0.1974443970028688,setosa
5.0178952013080655,3.4361907793698347,1.3420662595616966,0.23992605710531795,setosa
5.649593543703867,2.513979360927002,3.8745094786172114,1.1283186251262725,versicolor
5.208501420213231,2.690407420170752,3.8844509547889294,1.3665355518597349,versicolor
7.003886762467689,2.963032046236872,5.917096202595505,2.094565657604701,virginica
4.92633070467731,2.460004691850559,4.4401030539510415,1.696681344417739,virginica
7.755464392519127,2.734386897648857,6.751577016051612,1.9336574841132634,virginica
6.518186016191413,2.796847491819235,4.680230560654766,1.468094990035991,versicolor
6.013255965477896,3.025448882150634,4.790376268086517,1.7875653648341794,virginica
5.572491893157463,4.226569341155042,1.428506262512118,0.18268360114347001,setosa
4.774918349407615,3.2852233782177382,1.595521509165428,0.18853709495869142,setosa
5.339755255712447,3.4062308450105303,1.7091690564843736,0.18131967094157114,setosa
5.5875426843793985,3.0089741651751476,4.083075468658833,1.345002655163582,versicolor
6.190405456054407,2.767656755124503,4.074125308020321,1.294576651062873,versicolor
6.008166097000407,3.367722053463691,4.5243847764352605,1.6306284956091746,versicolor
6.010791223676012,2.19659330247865,3.9692648744607735,1.0547265354839348,versicolor
5.535825534113296,2.8733375495328133,3.5468466661205,1.3340943516411514,versicolor
6.934701777586459,3.1005181486051985,5.639966944258837,2.1324043370621086,virginica
6.061341082381633,3.014681115797346,4.454363412197726,1.4391593457764902,versicolor
6.525676679347148,2.8782874807761005,5.451184611620763,1.9071334303041627,virginica
4.586957145308588,3.6177837749742636,1.0274145419401637,0.2171134203273787,setosa
5.769729425282058,2.6810735456822656,5.068343761191624,1.8027749706473575,virginica
5.841080262025352,2.624399216683244,5.087769093708846,1.9043788500067846,virginica
6.5161282591562015,3.003285606418834,5.183759430458449,1.9284981446511407,virginica
5.980902425876015,2.9556345537816386,4.815714126022154,1.8007766580246793,virginica
6.338994720175158,3.3078015517249866,5.941747054635636,2.5181569742592673,virginica
7.299469309295355,2.8399058558820895,6.272625925364568,1.7204309972380978,virginica
5.134441171620076,3.6565791572421027,1.4787281086673014,0.4513207388192378,setosa
6.333493368914703,2.85314119746615,5.1142391093046236,1.520842058516111,virginica
4.502506256879964,2.339035729002905,1.3566451625937588,0.27938336530640884,setosa
5.528169215295728,3.4541420859639778,1.2946321001613075,0.2613832751786163,setosa
6.463748772022816,2.8311129589359867,4.604471656484561,1.4922168000773715,versicolor
6.52034862802704,2.7679001121133813,4.654382271913566,1.511898265390604,versicolor
6.040309008743091,2.90434926974645,4.536855500165242,1.4693647824948695,versicolor
6.244111270851797,2.160914406301036,4.459220966822975,1.5901061193104893,versicolor
6.098659237759544,2.941973850203884,4.620485649622346,1.4155016833948,versicolor
4.864074065172215,3.296601789772078,1.5825134930340292,0.24228942624100205,setosa
4.758069528894173,2.9493184407217976,1.361784877589292,0.18300719547254676,setosa
4.926539264193221,2.456015430570424,3.300918225348525,0.9531288476840458,versicolor
5.52752214465242,3.447941296127195,1.3115926628126136,0.22590817176418282,setosa
4.840213051269281,3.230947587904248,1.225672282236431,0.1951388412855143,setosa
6.1711530409719675,2.982461864598387,4.910368596350766,1.8266187049487976,virginica
6.150731203021113,3.0508902500855104,4.876154863709783,1.796661813659194,virginica
7.822007581665403,3.819434518457087,6.409442055345639,2.0551478969770534,virginica
6.081845416984162,2.903271738078851,4.811927239664161,1.825470269855471,virginica
6.700202261102856,3.1499564193045897,4.68584248456086,1.5087223950780357,versicolor
5.001225496638551,2.2736930367554806,3.3231249229791353,0.9806144819464546,versicolor
6.528265934933562,2.941828517693963,4.4026060187513725,1.3273295516131984,versicolor
4.6653010605560175,3.3887547077254965,1.4139692345105004,0.25401302961933536,setosa
5.417855556514692,3.8601871930933846,1.3230360341674081,0.4088324229197759,setosa
5.778601083717684,2.632703416667668,4.090049926618071,0.9176051912985024,versicolor
5.026105874912231,3.350451642641062,1.493450271530351,0.23847675184548806,setosa
5.7787253839055674,2.740779960511339,5.074796309845183,1.8829980755502744,virginica
5.340459501282674,3.7080918121023143,1.5468689083166332,0.20179672996048628,setosa
5.418342467253745,3.9006545971385225,1.222590113183238,0.3863494802720343,setosa
5.6748319808203265,2.5414299670367426,3.501309442316224,0.9827370871244244,versicolor
5.122820091359194,3.7524133004290925,1.467412205613847,0.4081941753050765,setosa
4.564313783492676,3.1291607924776095,1.6070511098011535,0.18783823399229696,setosa
5.814644645299434,2.9770357462164037,4.168283479840067,1.5016246865575977,versicolor
4.913845688559861,3.1251585175051306,1.523273312189099,0.25856241405954816,setosa
7.224282400073584,2.9083737861991468,6.388576166758942,1.8569188504933687,virginica
6.224519677603382,2.7261692320671305,4.864732906275286,1.820412496058438,virginica
7.63819026875552,2.919880406666278,6.663736772525279,2.1710894365011595,virginica
6.268762255891863,2.481997409599001,5.002602792660347,1.900170767633595,virginica
6.342681976648086,2.6846301260265713,5.223088540005335,1.9228833115511383,virginica
6.701783773767928,3.041575353309791,4.7289206076195445,1.5538653998001568,versicolor
4.759822722792448,3.420828282276696,1.868350077152186,0.12192579482856863,setosa
4.6430030067912815,3.089968392808255,1.4995944603395597,0.1940623205883124,setosa
6.01595375527972,2.897553276896396,4.6383042843492355,1.423369551767619,versicolor
5.162528163960893,2.6187076261044764,3.993307172714742,1.406417091355592,versicolor
5.042695787712819,3.3091281583057537,1.453100197141391,0.2291019044823802,setosa
5.48744561273508,2.360674271250226,3.586112133967159,0.9903765187728614,versicolor
6.740702162363433,3.123534388133449,5.59847312280954,2.461046664194803,virginica
5.675368299105497,2.8981635968052526,3.6569123530840697,1.3339031233454153,versicolor
6.4790948162263895,2.8093896609051567,4.5787502605707875,1.4599635130343156,versicolor
5.037119952484383,3.384412970721051,1.4656479102983335,0.14188329966759103,setosa
6.360238681962039,2.8190562286251217,5.149485723072671,1.4053819096663973,virginica
6.578835983540289,2.946885534155762,4.377026751332274,1.3798267436156222,versicolor
6.233705492724499,3.3471524422901853,5.979939859033371,2.5295471664009153,virginica
4.740611044399685,3.1198908078091736,1.3899292066044686,0.05242686472467675,setosa
6.672381806566599,2.4485187307069136,5.842396756419373,1.7561838701422365,virginica
5.806210293074293,2.6818695949340396,3.9269959125836276,1.251019022433657,versicolor
6.615137726114096,3.068492685340142,4.365342636613079,1.3965051274108495,versicolor
5.036497818398817,3.521289657602679,1.3124447533724155,0.394059155281794,setosa
5.747922499572315,4.392515897397708,1.5429578966683513,0.46105052891130655,setosa
5.552778171168123,2.45870048045012,4.052734191392049,1.3267047812213304,versicolor
6.303005763768883,3.2229567046940315,6.035879044223022,2.4614310471649126,virginica
6.38525666709865,2.784894606986198,5.616376371294418,2.072356206529844,virginica
5.040275914816201,3.3439268743353443,1.6763878300780548,0.3627450314961693,setosa
5.644018663893883,2.8355708647109497,4.881300204988255,1.9643676994078676,virginica
4.431557170310406,3.227942657682229,1.287772541329718,0.24271896991002542,setosa
4.8514069167317295,2.9973622139077682,1.4732714894063406,0.024834022922101184,setosa
5.1506307305916765,3.8410751202611984,1.6455141474079948,0.2541383655393607,setosa
6.794288737613076,3.2892023728297253,5.679908453350087,2.483736608927948,virginica
7.683162809606775,2.540770402342916,7.046885667475718,2.353871873815189,virginica
5.193410681635922,2.732092065778106,3.8434644131056936,1.2793159678182915,versicolor
6.690618226678503,3.023592255065428,5.142434713459869,2.262583241705578,virginica
4.310503845160169,3.0056705586970915,1.2631621189552076,0.23350872873735698,setosa
6.156705352030028,3.029408002235268,4.562368480469894,1.3763523784805975,versicolor
5.063133413673276,3.5543912224493552,1.3315691108248922,0.20811867321775956,setosa
4.953462493327887,2.982157324600878,1.3690877945289486,0.18883438822281554,setosa
4.88637380733019,3.1915581525688537,1.4883580380263015,0.2934772395491581,setosa
7.722556395534911,2.566061198018333,6.931862335046098,2.3057459218697427,virginica
6.659839543926584,3.0253881278797388,4.29075575790344,1.3914986064740793,versicolor
5.477871418452193,2.41028724194963,3.8003756709079983,1.3092548702327724,versicolor
6.509275713914082,3.285856374277676,5.1341565890016545,2.0432990774682143,virginica
4.830742713936113,3.015032903262438,1.4364946984232065,0.2473652406511951,setosa
5.226439308531945,3.4855539737168684,1.4739584349058592,0.21699163649398512,setosa
6.030532821388728,2.653861171557917,5.082323980641909,1.6454759558661953,versicolor
5.184630260670211,4.149799766010117,1.5240752417188221,0.08318606916789399,setosa
5.681531520527646,2.7711353947820716,5.036030391423171,2.429982053260071,virginica
6.022017835739454,2.203329734716303,5.016836033000489,1.5779890719145688,virginica
6.530875902538128,3.0379988591911973,5.191179487966891,2.0655774650797953,virginica
6.074535852867038,2.6176083416743343,5.181158516256454,1.5368161701573244,versicolor
5.71172660184953,2.8084283512741908,4.442709862778518,1.2560528465455534,versicolor
4.976895584458633,2.022156605887118,3.534267173837547,1.020146429363207,versicolor
7.782291906076903,2.6483613770089294,6.902007800743755,2.3620619953470468,virginica
7.047853615984913,3.2574243516681087,4.712263547912362,1.3684465996747828,versicolor
5.107266386550218,3.7767043958491615,1.5652536835741921,0.3533758548533378,setosa
5.652007203218464,2.9433718882612747,4.540223523915249,1.4357553385350006,versicolor
4.70858259648331,3.228977327631779,1.5377777724954287,0.1086055747544206,setosa
7.665912988479837,3.0392346196523286,6.1117322313396585,2.364714783207575,virginica
6.039014749282037,3.433002008040819,4.523849968680522,1.5957883558431842,versicolor
5.210639297468966,3.3477297081776896,1.72028289197295,0.5122702435062599,setosa
6.445480642928353,3.0931291164748504,5.522543783688092,1.91095765512521,virginica
6.31145579097763,2.2584199664881655,4.369288388954885,1.3868449474904085,versicolor
4.83075955046451,2.977185108793481,1.3904054779521944,0.10139534085880204,setosa
4.287728058318723,2.9174418523015118,1.0915032377699092,0.12857750938126666,setosa
6.270006189188342,2.2653439899855643,4.363003151795323,1.2711755778039255,versicolor
7.680220421495113,3.0458693542253137,6.130784077481901,2.3276824476030904,virginica
6.1407023175031314,2.8102418617647715,4.685315354613691,1.0727420759237416,versicolor
5.675835390562132,2.5351564021667476,3.9319816138789294,1.1138087320820713,versicolor
6.440363795108896,3.1491771877341286,5.285507298374039,2.2622136662783245,virginica
6.777201113137105,3.3606080268704748,5.745644188968374,2.5500033387777195,virginica
6.9279341147616025,3.126381354486567,5.122291429615444,2.253988727887679,virginica
5.7830675615653595,2.7169026365408,5.115597269263861,1.8367572774175371,virginica
5.9471253336823375,2.7051830295860912,5.1204110242086065,1.5821806039620185,versicolor
6.072208849841022,2.955937114818788,4.858183364686709,1.8141169058287692,virginica
4.844558296136671,2.518977255935328,4.526161441728785,1.6967343619204545,virginica
5.689892782570284,2.7922302697786883,4.0730689577925565,1.2390674842435085,versicolor
5.440771696118949,2.5334819381363296,4.502898196667003,1.1625114457668464,versicolor
5.364993922128644,3.7476539176336496,1.4698649030286037,0.24409172781445185,setosa
5.965989062925174,2.2352994406926916,3.8853845102312867,1.0123552090311287,versicolor
5.363558587035888,3.8490599185953793,1.7542509399537647,0.49837173677567126,setosa
5.381711797473805,3.8354250642830587,1.2835827959910588,0.4072698209856864,setosa
4.516712957893218,3.160845098865036,1.4849339174849856,0.2528666629818167,setosa
7.166236779555475,3.5973149312491643,6.1255098201506275,2.538720550905998,virginica
5.781868684164146,3.9300932204438976,1.206935386978807,0.2828190820315971,setosa
6.30499927515952,2.8738600841947064,5.6225042116548085,1.849317002977439,virginica
5.255999592053317,3.489582950430352,1.4379132408584874,0.23070279987026668,setosa
5.0649850039203566,3.5833522925502397,1.6503540094341391,0.577719240197312,setosa
5.549225447447387,2.5177823713561747,4.013144529820826,1.242960444165263,versicolor
7.257033589934347,3.5095748927393444,6.129829618116124,2.466334373858158,virginica
5.07147973894967,3.7029832140579915,1.411298120235826,0.18355220761569624,setosa
6.726648941776025,3.0611142487003007,5.227857657440276,2.2891548202627217,virginica
5.122463591484946,3.6313622829381766,1.5821090246715037,0.41849927469984993,setosa
5.72803028122994,2.6257196585483893,4.08907816806976,0.9564495576938103,versicolor
5.838321557234021,2.6777994748952705,4.073871469556555,1.0417955764919702,versicolor
4.91572912070042,3.0397707481739746,1.5106436841044335,0.23264725041585074,setosa
4.402800582574501,3.0419246885128226,1.3970305750179404,0.25690501045557623,setosa
5.551840897490379,3.4510454812756985,1.2738031137851538,0.16118682877116586,setosa
5.424859086432216,2.946859400145412,4.496189047874977,1.559655744651935,versicolor
5.120130516321552,3.078163964737231,1.5823600132643378,0.20101147486908652,setosa
5.029799778875034,3.5467476823727373,1.3064900991331065,0.17292605249418694,setosa
4.945805369214031,3.1415703642990143,1.2665763974856545,0.23013820720503603,setosa
6.288229958556617,3.3472517827339106,4.674696384152972,1.5432684634462184,versicolor
6.393742504849998,3.4274719643947185,6.001635077390393,2.522100121141616,virginica
5.224046129748918,2.7317879909769314,3.9046734890186974,1.2930178101131313,versicolor
4.616938082784229,3.170426161899654,1.4636001047371987,0.15842079858856326,setosa
6.177199064795914,2.762273706293934,4.816939128690963,1.8059546819032277,virginica
6.722799188130703,2.8765641707897798,4.73252486984538,1.3748742743266518,versicolor
5.68985028269265,2.9106551137762793,3.4794794588193887,1.2637643918579866,versicolor
6.457590294329661,3.0512248805850097,5.459448621498794,1.8113581158701642,virginica
4.732635694987407,3.0772732499839446,1.3568030474086927,0.0726790812058255,setosa
6.457596196633134,2.8302151869965977,4.604507432329939,1.5863333096834964,versicolor
6.316264478698943,3.4016819217560155,5.677676147180623,2.4293950789277168,virginica
4.984174216984799,2.261469164856064,3.3258326749662124,1.0701309670772636,versicolor
6.614665623087477,2.9732100853568304,4.471603536397473,1.342251781825347,versicolor
4.849372953267011,2.9990941403793485,1.323359256102778,0.10225377357803285,setosa
5.948585529965364,3.305987334769644,4.792432642617724,1.7874581455439547,versicolor
7.725207919373419,2.6104088869501254,6.93349296825482,2.3056555002696553,virginica
5.003105540893163,3.1752582539088574,1.246703936495987,0.1716941865559131,setosa
6.633224331562937,2.907647379229618,4.3949196568793125,1.4244607118405797,versicolor
5.740030161555473,2.560776127407959,3.5778553280552843,1.0861340168628029,versicolor
4.579993546516835,3.1786795597762136,1.3217296220248445,0.18811896079253052,setosa
4.997537959486944,2.2732141370386687,3.2652193035005603,1.0061188360926145,versicolor
6.556197661426172,2.9631896074914486,4.63542268380839,1.2390112661001351,versicolor
5.420041848463249,3.9071035772052407,1.3142204707565075,0.5360016435746071,setosa
5.718425281932264,3.763069672567379,1.699879301052327,0.3878941177546089,setosa
6.490920093548724,3.0806213318987212,5.82268515183179,2.2450224157619787,virginica
4.993483622284964,3.2389414175421996,1.4236022844300151,0.1451274959588752,setosa
5.1509645160143505,3.7561818263265043,1.574272418506322,0.18498685416158675,setosa
6.58205018223881,3.169925843716976,5.092870169159067,1.9848431276645453,virginica
7.956766842297262,3.79976236854753,6.463831084790957,1.9394511452145051,virginica
5.95344408200543,3.006890308780584,4.120810020111939,1.464649408862993,versicolor
6.713105826406023,3.281542244384556,5.715279333965845,2.5322870978242156,virginica
6.428119410381596,2.966934874232092,5.224546381295678,1.9925790502955718,virginica
6.214839102658243,2.858562505849194,4.792791635933778,1.7621323720725377,virginica
6.05846184914662,2.7140313020788613,5.212920382750584,1.5047502308951057,versicolor
5.528371739063013,3.0302431798800447,4.03174288814349,1.3860841596086395,versicolor
4.983178840901836,3.742461054673335,1.4298541700119387,0.2909358145247353,setosa
4.80907705587737,3.4208271696296912,1.8372068674297222,0.2478763184730532,setosa
5.102874628449573,3.58516112330019,1.487703005456504,0.17987295066254072,setosa
5.027554516102983,2.250652234962353,3.3761199129224306,0.9876392581849547,versicolor
4.682320736953658,3.565473741103278,0.9954732656309442,0.20577616628111348,setosa
4.425700495977136,3.260221629478453,1.3068621347060496,0.16796483745588855,setosa
7.7515521283659155,2.7964528962154778,6.653811438448287,2.028141036357872,virginica
6.213559040411524,2.9057202560787414,4.75281568960616,1.3349167107796986,versicolor
5.1383177899348045,3.5116009672102275,1.398264559937301,0.20281051425680735,setosa
6.4146447631537775,2.8434219619238257,4.273047268568518,1.2896709306513485,versicolor
5.369590817629997,3.8555288625564046,1.2387156013692897,0.3706698624916728,setosa
5.007849515286985,2.019416890792036,3.5835991609760742,0.9584559835071623,versicolor
6.8984869848683825,3.1532859684137926,5.640897193990701,2.3521941550277816,virginica
5.004819121292346,3.3524563098017155,1.6479442073838024,0.5111874048868563,setosa
7.759610139998585,3.7707216957198924,6.690050087212995,2.1728826479218486,virginica
6.054432607591016,3.045353731728618,4.659269955806823,1.368460788175906,versicolor
5.0705758487312576,3.8098300229315485,1.5574451681284875,0.2579963687432228,setosa
5.415981110773973,3.424617389921148,1.4874302277801603,0.3792767536877677,setosa
5.729768372789827,2.9685829699770565,4.299096416940563,1.2545981296988216,versicolor
5.560656749640826,2.621584044749627,3.8570076990160804,1.1722369026585238,versicolor
5.057660123638907,3.836466481327374,1.8750679248975675,0.4123276355748019,setosa
4.889665394451439,3.6186568951447935,1.322122414054437,-0.044200053182566645,setosa
5.434144964879391,3.849318505356427,1.7617437077362632,0.3992170778426161,setosa
4.329670730015066,2.8853668263295873,1.2217163412547072,0.2023212193326314,setosa
6.252878265458896,3.3737452435675963,5.336681319213537,2.2459127109308765,virginica
5.882763077779194,3.0665795909197526,4.180633426015632,1.5149911348451586,versicolor
5.726839585556566,2.7833208031234244,4.096789139451706,1.302468476208448,versicolor
4.418849354801016,2.885684586156609,1.4093670637752018,0.22067160342398687,setosa
6.548373555964029,2.9164495628714717,4.297499709321282,1.2556993284083005,versicolor
5.849775834221786,2.985217151188151,5.087968919335447,1.8976131563686214,virginica
6.23387215156095,2.8401452413119226,5.146118021337179,1.5005945575359187,virginica
4.896901261468804,2.2933671268773774,3.285010215852008,0.9112124503181009,versicolor
5.5521444412374965,2.3570020344640814,4.039371416657598,1.1734535570280942,versicolor
5.068929055867664,2.5019175687240733,3.0373289896592586,1.0773402984636704,versicolor
6.660009322252987,3.0778190843844726,4.39284827816808,1.5131409815809436,versicolor
7.8811288273674975,3.8160343407740775,6.409403664382419,1.9357492556731963,virginica
4.899595287681971,3.1060477095829815,1.4483127075873046,0.16766404581728656,setosa
6.980946998138638,3.2434520774237883,4.676401890456364,1.4620259656886188,versicolor
5.011681618718232,3.2032833626729813,1.2043952795159882,0.15710875279650127,setosa
5.595877429145398,3.8256226238416846,1.7318912265933741,0.2323613013551038,setosa
6.127703260136792,2.672503179102181,5.6371323296405125,1.386575306000752,virginica
6.294742515707441,2.7571163889472534,4.360680699229894,1.2167714818421627,versicolor
6.289398894051189,2.546039170096418,4.857581215062024,1.6062889128049045,versicolor
6.2866239217553295,2.5940567483709946,4.909129979884414,1.5812940724257245,versicolor
5.593351222858761,2.886820528589837,4.944297343330847,1.98886357915484,virginica
5.71627920013037,3.9488807448072096,1.2383073634653194,0.21668052796560733,setosa
5.226258220948467,3.5238657217894787,1.5121865724114716,0.2415550073290352,setosa
5.700652447458729,3.848158959148038,1.7440202752480352,0.2966893908711099,setosa
6.682901846238995,3.141387500151967,5.707947331147653,2.3975140178074406,virginica
4.999433641278814,3.5853587715618467,1.39599320908538,0.2140699679669081,setosa
6.8562016570136075,2.991776255538979,5.49298621517553,2.0937202204520733,virginica
5.524099500953127,3.533092669155441,1.3390703906398684,0.18436274180155057,setosa
5.797676073402629,2.75911260520393,4.0294287312356065,1.1002595395241428,versicolor
7.763961090874223,2.7675186208761775,6.664777998857631,1.9774908728072886,virginica
4.799706916187131,3.2277642897367094,1.289044775522224,0.2520499703597452,setosa
5.485297497941855,2.245783070690517,4.063531309327054,1.3154532194080701,versicolor
6.005236925650377,3.435744492322034,4.492091962816131,1.594510945338065,versicolor
4.971751138622944,2.368443539919943,3.290798887264874,0.9104906168911092,versicolor
4.625644308873755,3.077215970449863,1.3533281569585855,0.18305954624785067,setosa
5.530405545463043,2.562120463032945,4.0215391507864755,1.332764499150952,versicolor
5.095382732867727,3.318213480475951,1.5912530555013935,0.51414144587134,setosa
5.698599072865398,2.920667490983994,4.265304354013538,1.2753108035282643,versicolor
6.232435908016219,2.4117365608789467,4.932353583231782,1.8801348096351225,virginica
4.414938354314907,2.952924718491188,1.3069613581954254,0.14327601047120436,setosa
6.63755275196769,2.4154441521481,5.741893438786469,1.7366132940142456,virginica
5.325754680726583,3.96947921885472,1.6873850107105106,0.49770248175327164,setosa
5.8004676406853894,2.6997247745262487,5.085781739675209,1.8486490977264578,virginica
4.580582047770254,3.2059542970213557,1.356129201617073,0.23586539461688152,setosa
4.3563380491355295,2.95034999603433,1.0093482420386668,0.11039004556372123,setosa
5.570117186529707,2.445302353391758,3.873347487616813,1.2863020080519696,versicolor
4.950684262221513,2.189393580412557,3.37055692041904,0.9882844294936938,versicolor
6.346494955287886,2.770674835416864,5.097819941666704,1.4301650102218886,virginica
5.525626875371319,2.3121515431667685,3.728661830121578,1.0185764753378594,versicolor
5.655321351226838,2.7553552217107224,4.894193180839158,2.0236440678689327,virginica
5.927507081181155,2.2269333748939655,5.025077492369768,1.514364585640741,virginica
4.9429476327477655,3.589131818020341,1.4696650305455583,0.09102919119245759,setosa
6.286636128673855,3.3765543525454618,5.652994935745079,2.356668237974541,virginica
7.06699027510823,3.245564125162109,4.72433698632965,1.4254944317221374,versicolor
6.144093476880965,2.786609483298986,3.9570100982797993,1.3064170941454105,versicolor
6.389509336657998,2.471261278577733,5.08812697341444,1.8439127618573063,virginica
5.741915961746741,2.684817478900279,5.173984273685371,1.9527210316402082,virginica
6.029497717467914,3.4594842492066027,4.531604993823293,1.6122350611877798,versicolor
7.2196813925724035,2.99131091154765,5.843785552470413,1.6398728223484547,virginica
4.943564278654753,3.1715025416350238,1.4531200200030001,0.16924236823001,setosa
5.362371378469707,3.29051810083005,1.685318602375297,0.19158820694918655,setosa
5.527588938169313,3.3477702802252036,1.2590848701872348,0.1821852625828955,setosa
5.409819841102403,3.734140272026886,1.4516812830353942,0.20656280830615822,setosa
